run_date,name,region,projected_winner,win_prob,rating,lab_proj_vote_share,con_proj_vote_share,ld_proj_vote_share,reform_proj_vote_share,green_proj_vote_share,snp_proj_vote_share,pc_proj_vote_share,oth_proj_vote_share,ni_dup_proj_vote_share,ni_sf_proj_vote_share,ni_alliance_proj_vote_share,ni_sdlp_proj_vote_share,ni_uup_proj_vote_share,ni_tuv_proj_vote_share,lab_win_pct,con_win_pct,ld_win_pct,reform_win_pct,green_win_pct,snp_win_pct,pc_win_pct,oth_win_pct,ni_dup_win_pct,ni_sf_win_pct,ni_alliance_win_pct,ni_sdlp_win_pct,ni_uup_win_pct,ni_tuv_win_pct
2024-07-05,Caerfyrddin,Wales,pc,0.8566745959338997,Likely Plaid Cymru,0.2328116391979784,0.1992463392321731,0.02909207567619543,0.1539556278788768,0.0259385208940615,0.0,0.344685156072198,0.0142706410485168,,,,,,,0.02047505772372966,0.02047505772372966,0.02047505772372966,0.02047505772372966,0.02047505772372966,0.02047505772372966,0.8566745959338997,0.02047505772372966,,,,,,
2024-07-06,Caerfyrddin,Wales,pc,0.8566745959323399,Likely Plaid Cymru,0.2328116391984811,0.199246339232032,0.02909207567616794,0.1539556278787862,0.02593852089404742,0.0,0.3446851560719765,0.0142706410485089,,,,,,,0.0204750577239525,0.0204750577239525,0.0204750577239525,0.0204750577239525,0.0204750577239525,0.0204750577239525,0.8566745959323399,0.0204750577239525,,,,,,
2024-07-07,Caerfyrddin,Wales,pc,0.8566745959307623,Likely Plaid Cymru,0.2328116391989895,0.1992463392318897,0.02909207567614013,0.1539556278786941,0.02593852089403321,0.0,0.3446851560717525,0.0142706410485009,,,,,,,0.02047505772417785,0.02047505772417785,0.02047505772417785,0.02047505772417785,0.02047505772417785,0.02047505772417785,0.8566745959307623,0.02047505772417785,,,,,,
2024-07-08,Caerfyrddin,Wales,pc,0.856674595929169,Likely Plaid Cymru,0.2328116391995028,0.1992463392317458,0.02909207567611213,0.1539556278786016,0.02593852089401885,0.0,0.344685156071526,0.01427064104849284,,,,,,,0.02047505772440548,0.02047505772440548,0.02047505772440548,0.02047505772440548,0.02047505772440548,0.02047505772440548,0.856674595929169,0.02047505772440548,,,,,,
2024-07-09,Caerfyrddin,Wales,pc,0.8566745959275601,Likely Plaid Cymru,0.2328116392000214,0.1992463392316002,0.02909207567608378,0.1539556278785081,0.02593852089400433,0.0,0.3446851560712976,0.01427064104848467,,,,,,,0.02047505772463531,0.02047505772463531,0.02047505772463531,0.02047505772463531,0.02047505772463531,0.02047505772463531,0.8566745959275601,0.02047505772463531,,,,,,
2024-07-10,Caerfyrddin,Wales,pc,0.8566745959259359,Likely Plaid Cymru,0.2328116392005447,0.1992463392314533,0.02909207567605517,0.153955627878414,0.02593852089398963,0.0,0.3446851560710668,0.01427064104847648,,,,,,,0.02047505772486735,0.02047505772486735,0.02047505772486735,0.02047505772486735,0.02047505772486735,0.02047505772486735,0.8566745959259359,0.02047505772486735,,,,,,
2024-07-11,Caerfyrddin,Wales,pc,0.8566745959242948,Likely Plaid Cymru,0.2328116392010736,0.1992463392313051,0.02909207567602626,0.1539556278783183,0.02593852089397487,0.0,0.3446851560708337,0.01427064104846818,,,,,,,0.02047505772510178,0.02047505772510178,0.02047505772510178,0.02047505772510178,0.02047505772510178,0.02047505772510178,0.8566745959242948,0.02047505772510178,,,,,,
2024-07-12,Caerfyrddin,Wales,lab,0.9244505645666676,Likely Labour,0.384057187070161,0.2314880648356493,0.03369548020873269,0.2333178262049299,0.04810095806783066,0.0,0.05579886118441254,0.01354162242828386,,,,,,,0.9244505645666676,0.0107927764904766,0.0107927764904766,0.0107927764904766,0.0107927764904766,0.0107927764904766,0.0107927764904766,0.0107927764904766,,,,,,
2024-07-13,Caerfyrddin,Wales,lab,0.924450564571609,Likely Labour,0.3840571870763159,0.2314880648361227,0.03369548020879273,0.23331782620744,0.04810095806860425,0.0,0.05579886117452239,0.0135416224282018,,,,,,,0.924450564571609,0.01079277648977069,0.01079277648977069,0.01079277648977069,0.01079277648977069,0.01079277648977069,0.01079277648977069,0.01079277648977069,,,,,,
2024-07-14,Caerfyrddin,Wales,lab,0.9244505645765994,Likely Labour,0.3840571870825318,0.2314880648366019,0.03369548020885346,0.2333178262099749,0.04810095806938569,0.0,0.05579886116453346,0.0135416224281189,,,,,,,0.9244505645765994,0.01079277648905779,0.01079277648905779,0.01079277648905779,0.01079277648905779,0.01079277648905779,0.01079277648905779,0.01079277648905779,,,,,,
2024-07-15,Caerfyrddin,Wales,lab,0.9244505645816403,Likely Labour,0.3840571870888103,0.2314880648370853,0.0336954802089148,0.233317826212535,0.04810095807017476,0.0,0.05579886115444457,0.01354162242803521,,,,,,,0.9244505645816403,0.01079277648833765,0.01079277648833765,0.01079277648833765,0.01079277648833765,0.01079277648833765,0.01079277648833765,0.01079277648833765,,,,,,
2024-07-16,Caerfyrddin,Wales,lab,0.9244505645867291,Likely Labour,0.3840571870951505,0.2314880648375739,0.0336954802089768,0.2333178262151216,0.04810095807097182,0.0,0.05579886114425488,0.01354162242795066,,,,,,,0.9244505645867291,0.01079277648761067,0.01079277648761067,0.01079277648761067,0.01079277648761067,0.01079277648761067,0.01079277648761067,0.01079277648761067,,,,,,
2024-07-17,Caerfyrddin,Wales,lab,0.9244505645918719,Likely Labour,0.3840571871015556,0.2314880648380665,0.0336954802090392,0.2333178262177334,0.04810095807177688,0.0,0.05579886113396312,0.01354162242786524,,,,,,,0.9244505645918719,0.01079277648687599,0.01079277648687599,0.01079277648687599,0.01079277648687599,0.01079277648687599,0.01079277648687599,0.01079277648687599,,,,,,
2024-07-18,Caerfyrddin,Wales,lab,0.9244505645970651,Likely Labour,0.3840571871080238,0.2314880648385653,0.03369548020910233,0.233317826220371,0.0481009580725899,0.0,0.05579886112356859,0.01354162242777899,,,,,,,0.9244505645970651,0.01079277648613411,0.01079277648613411,0.01079277648613411,0.01079277648613411,0.01079277648613411,0.01079277648613411,0.01079277648613411,,,,,,
2024-07-19,Caerfyrddin,Wales,lab,0.9244505646023098,Likely Labour,0.3840571871145572,0.231488064839068,0.03369548020916614,0.2333178262230357,0.0481009580734111,0.0,0.05579886111307007,0.01354162242769186,,,,,,,0.9244505646023098,0.01079277648538487,0.01079277648538487,0.01079277648538487,0.01079277648538487,0.01079277648538487,0.01079277648538487,0.01079277648538487,,,,,,
2024-07-20,Caerfyrddin,Wales,lab,0.9244505646076076,Likely Labour,0.3840571871211557,0.2314880648395763,0.03369548020923058,0.2333178262257265,0.04810095807424047,0.0,0.05579886110246654,0.01354162242760388,,,,,,,0.9244505646076076,0.01079277648462804,0.01079277648462804,0.01079277648462804,0.01079277648462804,0.01079277648462804,0.01079277648462804,0.01079277648462804,,,,,,
2024-07-21,Caerfyrddin,Wales,lab,0.9244505646129573,Likely Labour,0.3840571871278198,0.2314880648400898,0.03369548020929568,0.2333178262284446,0.04810095807507821,0.0,0.055798861091757,0.013541622427515,,,,,,,0.9244505646129573,0.0107927764838638,0.0107927764838638,0.0107927764838638,0.0107927764838638,0.0107927764838638,0.0107927764838638,0.0107927764838638,,,,,,
2024-07-22,Caerfyrddin,Wales,lab,0.9244505646183621,Likely Labour,0.3840571871345511,0.2314880648406081,0.03369548020936148,0.2333178262311893,0.04810095807592434,0.0,0.05579886108094043,0.01354162242742526,,,,,,,0.9244505646183621,0.01079277648309169,0.01079277648309169,0.01079277648309169,0.01079277648309169,0.01079277648309169,0.01079277648309169,0.01079277648309169,,,,,,
2024-07-23,Caerfyrddin,Wales,lab,0.9244505646238189,Likely Labour,0.3840571871413491,0.2314880648411319,0.03369548020942782,0.2333178262339622,0.04810095807677887,0.0,0.05579886107001559,0.0135416224273346,,,,,,,0.9244505646238189,0.01079277648231214,0.01079277648231214,0.01079277648231214,0.01079277648231214,0.01079277648231214,0.01079277648231214,0.01079277648231214,,,,,,
2024-07-24,Caerfyrddin,Wales,lab,0.9244505646293321,Likely Labour,0.3840571871482154,0.2314880648416612,0.03369548020949492,0.2333178262367619,0.04810095807764203,0.0,0.05579886105898163,0.01354162242724308,,,,,,,0.9244505646293321,0.01079277648152454,0.01079277648152454,0.01079277648152454,0.01079277648152454,0.01079277648152454,0.01079277648152454,0.01079277648152454,,,,,,
2024-07-25,Caerfyrddin,Wales,lab,0.9244505646348993,Likely Labour,0.3840571871551505,0.2314880648421949,0.03369548020956246,0.2333178262395905,0.04810095807851367,0.0,0.05579886104783723,0.01354162242715059,,,,,,,0.9244505646348993,0.01079277648072923,0.01079277648072923,0.01079277648072923,0.01079277648072923,0.01079277648072923,0.01079277648072923,0.01079277648072923,,,,,,
2024-07-26,Caerfyrddin,Wales,pc,0.5839669613201437,Toss-up,0.2745397867243576,0.1806233215252631,0.02519386595623642,0.1795088599358516,0.03177610464114931,0.0,0.296804556405673,0.01155350481146888,,,,,,,0.4150028289266253,0.0001717016255385293,0.0001717016255385293,0.0001717016255385293,0.0001717016255385293,0.0001717016255385293,0.5839669613201437,0.0001717016255385293,,,,,,
2024-07-27,Caerfyrddin,Wales,pc,0.5839669613043882,Toss-up,0.274539786726572,0.1806233215243904,0.02519386595606335,0.1795088599366308,0.03177610464133804,0.0,0.2968045564036464,0.01155350481135897,,,,,,,0.4150220228057077,0.0001685026483173803,0.0001685026483173803,0.0001685026483173803,0.0001685026483173803,0.0001685026483173803,0.5839669613043882,0.0001685026483173803,,,,,,
2024-07-28,Caerfyrddin,Wales,pc,0.5839669612884735,Toss-up,0.274539786728809,0.1806233215235082,0.02519386595588866,0.1795088599374177,0.03177610464152882,0.0,0.2968045564015996,0.01155350481124799,,,,,,,0.4149933893020018,0.0001732749015874747,0.0001732749015874747,0.0001732749015874747,0.0001732749015874747,0.0001732749015874747,0.5839669612884735,0.0001732749015874747,,,,,,
2024-07-29,Caerfyrddin,Wales,pc,0.5839669612723991,Toss-up,0.2745397867310683,0.1806233215226175,0.02519386595571222,0.1795088599382128,0.03177610464172138,0.0,0.2968045563995321,0.0115535048111359,,,,,,,0.415074805241088,0.0001597055810854514,0.0001597055810854514,0.0001597055810854514,0.0001597055810854514,0.0001597055810854514,0.5839669612723991,0.0001597055810854514,,,,,,
2024-07-30,Caerfyrddin,Wales,pc,0.5839669612561659,Toss-up,0.2745397867333498,0.1806233215217176,0.02519386595553392,0.1795088599390158,0.03177610464191597,0.0,0.2968045563974442,0.0115535048110227,,,,,,,0.4150681379968443,0.000160816791164992,0.000160816791164992,0.000160816791164992,0.000160816791164992,0.000160816791164992,0.5839669612561659,0.000160816791164992,,,,,,
2024-07-31,Caerfyrddin,Wales,pc,0.5839669612397694,Toss-up,0.2745397867356547,0.180623321520809,0.02519386595535392,0.1795088599398263,0.03177610464211235,0.0,0.2968045563953355,0.01155350481090836,,,,,,,0.4150491214434939,0.0001639862194561414,0.0001639862194561414,0.0001639862194561414,0.0001639862194561414,0.0001639862194561414,0.5839669612397694,0.0001639862194561414,,,,,,
2024-08-01,Caerfyrddin,Wales,pc,0.5839669612232071,Toss-up,0.2745397867379826,0.1806233215198912,0.02519386595517208,0.179508859940645,0.03177610464231086,0.0,0.2968045563932054,0.01155350481079288,,,,,,,0.4150145980453932,0.0001697401218999563,0.0001697401218999563,0.0001697401218999563,0.0001697401218999563,0.0001697401218999563,0.5839669612232071,0.0001697401218999563,,,,,,
2024-08-02,Caerfyrddin,Wales,pc,0.5839669612064831,Toss-up,0.2745397867403331,0.1806233215189641,0.02519386595498844,0.1795088599414724,0.03177610464251127,0.0,0.2968045563910543,0.01155350481067621,,,,,,,0.4149855363878262,0.0001745837342817948,0.0001745837342817948,0.0001745837342817948,0.0001745837342817948,0.0001745837342817948,0.5839669612064831,0.0001745837342817948,,,,,,
