run_date,name,region,projected_winner,win_prob,rating,lab_proj_vote_share,con_proj_vote_share,ld_proj_vote_share,reform_proj_vote_share,green_proj_vote_share,snp_proj_vote_share,pc_proj_vote_share,oth_proj_vote_share,ni_dup_proj_vote_share,ni_sf_proj_vote_share,ni_alliance_proj_vote_share,ni_sdlp_proj_vote_share,ni_uup_proj_vote_share,ni_tuv_proj_vote_share,lab_win_pct,con_win_pct,ld_win_pct,reform_win_pct,green_win_pct,snp_win_pct,pc_win_pct,oth_win_pct,ni_dup_win_pct,ni_sf_win_pct,ni_alliance_win_pct,ni_sdlp_win_pct,ni_uup_win_pct,ni_tuv_win_pct
2024-07-05,Dudley,England,lab,0.5469319128298322,Toss-up,0.3255715115979202,0.3131910041537073,0.03457465467746458,0.2402360865553843,0.03433118651629065,0.0,0.0,0.05209555649923291,,,,,,,0.5469319128298322,0.4525185806969475,9.15844122033895e-05,9.15844122033895e-05,9.15844122033895e-05,9.15844122033895e-05,9.15844122033895e-05,9.15844122033895e-05,,,,,,
2024-07-06,Dudley,England,lab,0.5469319128335863,Toss-up,0.3255715115986019,0.313191004153394,0.03457465467742218,0.2402360865551322,0.03433118651626155,0.0,0.0,0.05209555649918818,,,,,,,0.5469319128335863,0.4525236432403175,9.074065434937186e-05,9.074065434937186e-05,9.074065434937186e-05,9.074065434937186e-05,9.074065434937186e-05,9.074065434937186e-05,,,,,,
2024-07-07,Dudley,England,lab,0.5469319128373824,Toss-up,0.3255715115992914,0.3131910041530774,0.0345746546773793,0.2402360865548769,0.03433118651623212,0.0,0.0,0.05209555649914285,,,,,,,0.5469319128373824,0.4525351703770901,8.881946425458098e-05,8.881946425458098e-05,8.881946425458098e-05,8.881946425458098e-05,8.881946425458098e-05,8.881946425458098e-05,,,,,,
2024-07-08,Dudley,England,lab,0.5469319128412148,Toss-up,0.3255715115999872,0.3131910041527575,0.03457465467733605,0.2402360865546197,0.03433118651620237,0.0,0.0,0.05209555649909715,,,,,,,0.5469319128412148,0.4525456177136666,8.707824085312036e-05,8.707824085312036e-05,8.707824085312036e-05,8.707824085312036e-05,8.707824085312036e-05,8.707824085312036e-05,,,,,,
2024-07-09,Dudley,England,lab,0.5469319128450876,Toss-up,0.3255715116006903,0.3131910041524342,0.03457465467729233,0.2402360865543599,0.03433118651617233,0.0,0.0,0.05209555649905091,,,,,,,0.5469319128450876,0.452523861224396,9.070432175273522e-05,9.070432175273522e-05,9.070432175273522e-05,9.070432175273522e-05,9.070432175273522e-05,9.070432175273522e-05,,,,,,
2024-07-10,Dudley,England,lab,0.5469319128489963,Toss-up,0.3255715116013997,0.3131910041521078,0.03457465467724817,0.2402360865540981,0.03433118651614194,0.0,0.0,0.05209555649900442,,,,,,,0.5469319128489963,0.4525067804149093,9.355112268242903e-05,9.355112268242903e-05,9.355112268242903e-05,9.355112268242903e-05,9.355112268242903e-05,9.355112268242903e-05,,,,,,
2024-07-11,Dudley,England,lab,0.5469319128529451,Toss-up,0.3255715116021167,0.3131910041517783,0.03457465467720355,0.2402360865538327,0.03433118651611135,0.0,0.0,0.05209555649895737,,,,,,,0.5469319128529451,0.4525102360239516,9.297518718388158e-05,9.297518718388158e-05,9.297518718388158e-05,9.297518718388158e-05,9.297518718388158e-05,9.297518718388158e-05,,,,,,
2024-07-12,Dudley,England,lab,0.8815630121416026,Likely Labour,0.3813654043320298,0.2545261792247747,0.02805470633056928,0.2571717209369594,0.0444035203854056,0.0,0.0,0.03447846879026125,,,,,,,0.8815630121416026,0.01691956969405764,0.01691956969405764,0.01691956969405764,0.01691956969405764,0.01691956969405764,0.01691956969405764,0.01691956969405764,,,,,,
2024-07-13,Dudley,England,lab,0.8815630121458938,Likely Labour,0.3813654043344707,0.2545261792227063,0.02805470633033576,0.257171720937127,0.04440352038566256,0.0,0.0,0.03447846878969737,,,,,,,0.8815630121458938,0.0169195696934446,0.0169195696934446,0.0169195696934446,0.0169195696934446,0.0169195696934446,0.0169195696934446,0.0169195696934446,,,,,,
2024-07-14,Dudley,England,lab,0.8815630121502284,Likely Labour,0.381365404336936,0.254526179220618,0.02805470633009999,0.2571717209372961,0.04440352038592223,0.0,0.0,0.03447846878912781,,,,,,,0.8815630121502284,0.01691956969282539,0.01691956969282539,0.01691956969282539,0.01691956969282539,0.01691956969282539,0.01691956969282539,0.01691956969282539,,,,,,
