run_date,name,region,projected_winner,win_prob,rating,lab_proj_vote_share,con_proj_vote_share,ld_proj_vote_share,reform_proj_vote_share,green_proj_vote_share,snp_proj_vote_share,pc_proj_vote_share,oth_proj_vote_share,ni_dup_proj_vote_share,ni_sf_proj_vote_share,ni_alliance_proj_vote_share,ni_sdlp_proj_vote_share,ni_uup_proj_vote_share,ni_tuv_proj_vote_share,lab_win_pct,con_win_pct,ld_win_pct,reform_win_pct,green_win_pct,snp_win_pct,pc_win_pct,oth_win_pct,ni_dup_win_pct,ni_sf_win_pct,ni_alliance_win_pct,ni_sdlp_win_pct,ni_uup_win_pct,ni_tuv_win_pct
2024-07-05,Dwyfor Meirionnydd,Wales,pc,0.9998215055207149,Safe Plaid Cymru,0.1541197781908936,0.1215453884176968,0.02901945136964229,0.1247709114307955,0.0317306374749764,0.0,0.5289566789582822,0.009857154157713136,,,,,,,2.549921132644203e-05,2.549921132644203e-05,2.549921132644203e-05,2.549921132644203e-05,2.549921132644203e-05,2.549921132644203e-05,0.9998215055207149,2.549921132644203e-05,,,,,,
2024-07-06,Dwyfor Meirionnydd,Wales,pc,0.9998215055207111,Safe Plaid Cymru,0.1541197781912602,0.1215453884176372,0.02901945136962116,0.1247709114307491,0.03173063747496607,0.0,0.5289566789580566,0.00985715415770982,,,,,,,2.549921132698129e-05,2.549921132698129e-05,2.549921132698129e-05,2.549921132698129e-05,2.549921132698129e-05,2.549921132698129e-05,0.9998215055207111,2.549921132698129e-05,,,,,,
2024-07-07,Dwyfor Meirionnydd,Wales,pc,0.9998215055207073,Safe Plaid Cymru,0.1541197781916308,0.1215453884175769,0.02901945136959979,0.1247709114307018,0.03173063747495562,0.0,0.5289566789578285,0.009857154157706445,,,,,,,2.54992113275364e-05,2.54992113275364e-05,2.54992113275364e-05,2.54992113275364e-05,2.54992113275364e-05,2.54992113275364e-05,0.9998215055207073,2.54992113275364e-05,,,,,,
2024-07-08,Dwyfor Meirionnydd,Wales,pc,0.9998215055207033,Safe Plaid Cymru,0.1541197781920051,0.121545388417516,0.02901945136957827,0.1247709114306545,0.03173063747494508,0.0,0.528956678957598,0.009857154157703059,,,,,,,2.549921132810737e-05,2.549921132810737e-05,2.549921132810737e-05,2.549921132810737e-05,2.549921132810737e-05,2.549921132810737e-05,0.9998215055207033,2.549921132810737e-05,,,,,,
2024-07-09,Dwyfor Meirionnydd,Wales,pc,0.9998215055206994,Safe Plaid Cymru,0.1541197781923832,0.1215453884174545,0.02901945136955648,0.1247709114306065,0.0317306374749344,0.0,0.5289566789573655,0.009857154157699608,,,,,,,2.549921132866248e-05,2.549921132866248e-05,2.549921132866248e-05,2.549921132866248e-05,2.549921132866248e-05,2.549921132866248e-05,0.9998215055206994,2.549921132866248e-05,,,,,,
2024-07-10,Dwyfor Meirionnydd,Wales,pc,0.9998215055206954,Safe Plaid Cymru,0.1541197781927647,0.1215453884173922,0.02901945136953448,0.1247709114305584,0.03173063747492357,0.0,0.5289566789571304,0.009857154157696177,,,,,,,2.549921132923345e-05,2.549921132923345e-05,2.549921132923345e-05,2.549921132923345e-05,2.549921132923345e-05,2.549921132923345e-05,0.9998215055206954,2.549921132923345e-05,,,,,,
2024-07-11,Dwyfor Meirionnydd,Wales,pc,0.9998215055206913,Safe Plaid Cymru,0.1541197781931503,0.1215453884173295,0.02901945136951226,0.1247709114305094,0.03173063747491274,0.0,0.5289566789568931,0.009857154157692689,,,,,,,2.549921132982029e-05,2.549921132982029e-05,2.549921132982029e-05,2.549921132982029e-05,2.549921132982029e-05,2.549921132982029e-05,0.9998215055206913,2.549921132982029e-05,,,,,,
2024-07-12,Dwyfor Meirionnydd,Wales,lab,0.7894153279650036,Likely Labour,0.3293744745570788,0.1829222218445297,0.043538384957162,0.2449158998381616,0.07621671410473527,0.0,0.1109167955035344,0.01211550919479837,,,,,,,0.7894153279650036,0.0300835245764296,0.0300835245764296,0.0300835245764296,0.0300835245764296,0.0300835245764296,0.0300835245764296,0.0300835245764296,,,,,,
2024-07-13,Dwyfor Meirionnydd,Wales,lab,0.7894153279746324,Likely Labour,0.329374474565699,0.1829222218467589,0.04353838495768111,0.2449158998432795,0.07621671410673377,0.0,0.1109167954849999,0.01211550919484779,,,,,,,0.7894153279746324,0.03008352457505405,0.03008352457505405,0.03008352457505405,0.03008352457505405,0.03008352457505405,0.03008352457505405,0.03008352457505405,,,,,,
2024-07-14,Dwyfor Meirionnydd,Wales,lab,0.789415327984358,Likely Labour,0.3293744745744049,0.182922221849011,0.04353838495820548,0.2449158998484481,0.07621671410875237,0.0,0.1109167954662803,0.01211550919489768,,,,,,,0.789415327984358,0.03008352457366468,0.03008352457366468,0.03008352457366468,0.03008352457366468,0.03008352457366468,0.03008352457366468,0.03008352457366468,,,,,,
2024-07-15,Dwyfor Meirionnydd,Wales,lab,0.789415327994181,Likely Labour,0.3293744745831983,0.1829222218512855,0.04353838495873518,0.2449158998536686,0.07621671411079099,0.0,0.1109167954473735,0.01211550919494811,,,,,,,0.789415327994181,0.03008352457226139,0.03008352457226139,0.03008352457226139,0.03008352457226139,0.03008352457226139,0.03008352457226139,0.03008352457226139,,,,,,
2024-07-16,Dwyfor Meirionnydd,Wales,lab,0.7894153280040977,Likely Labour,0.3293744745920786,0.1829222218535826,0.04353838495927016,0.2449158998589419,0.0762167141128501,0.0,0.1109167954282776,0.01211550919499901,,,,,,,0.7894153280040977,0.03008352457084472,0.03008352457084472,0.03008352457084472,0.03008352457084472,0.03008352457084472,0.03008352457084472,0.03008352457084472,,,,,,
