run_date,name,region,projected_winner,win_prob,rating,lab_proj_vote_share,con_proj_vote_share,ld_proj_vote_share,reform_proj_vote_share,green_proj_vote_share,snp_proj_vote_share,pc_proj_vote_share,oth_proj_vote_share,ni_dup_proj_vote_share,ni_sf_proj_vote_share,ni_alliance_proj_vote_share,ni_sdlp_proj_vote_share,ni_uup_proj_vote_share,ni_tuv_proj_vote_share,lab_win_pct,con_win_pct,ld_win_pct,reform_win_pct,green_win_pct,snp_win_pct,pc_win_pct,oth_win_pct,ni_dup_win_pct,ni_sf_win_pct,ni_alliance_win_pct,ni_sdlp_win_pct,ni_uup_win_pct,ni_tuv_win_pct
2024-07-05,Ynys Môn,Wales,pc,0.6449970447791789,Lean Plaid Cymru,0.2400728089717285,0.2903422943816055,0.01143437929908343,0.1036707092553755,0.01671255951082373,0.0,0.329385047922251,0.008382200659132286,,,,,,,0.0007289588402891607,0.3506292021790863,0.0007289588402891607,0.0007289588402891607,0.0007289588402891607,0.0007289588402891607,0.6449970447791789,0.0007289588402891607,,,,,,
2024-07-06,Ynys Môn,Wales,pc,0.6449970447791534,Lean Plaid Cymru,0.2400728089722474,0.290342294381394,0.01143437929907239,0.1036707092553121,0.01671255951081442,0.0,0.3293850479220323,0.008382200659127526,,,,,,,0.0006610855776924516,0.3510364417546917,0.0006610855776924516,0.0006610855776924516,0.0006610855776924516,0.0006610855776924516,0.6449970447791534,0.0006610855776924516,,,,,,
2024-07-07,Ynys Môn,Wales,pc,0.6449970447791248,Lean Plaid Cymru,0.2400728089727718,0.2903422943811806,0.01143437929906121,0.1036707092552478,0.01671255951080501,0.0,0.3293850479218108,0.008382200659122697,,,,,,,0.0006466356197101547,0.351123141502614,0.0006466356197101547,0.0006466356197101547,0.0006466356197101547,0.0006466356197101547,0.6449970447791248,0.0006466356197101547,,,,,,
2024-07-08,Ynys Môn,Wales,pc,0.6449970447790976,Lean Plaid Cymru,0.2400728089733015,0.2903422943809647,0.01143437929904996,0.1036707092551832,0.0167125595107955,0.0,0.3293850479215872,0.00838220065911784,,,,,,,0.0006217214627336295,0.3512726264445006,0.0006217214627336295,0.0006217214627336295,0.0006217214627336295,0.0006217214627336295,0.6449970447790976,0.0006217214627336295,,,,,,
2024-07-09,Ynys Môn,Wales,pc,0.6449970447790706,Lean Plaid Cymru,0.2400728089738367,0.2903422943807465,0.01143437929903857,0.1036707092551179,0.0167125595107859,0.0,0.3293850479213614,0.008382200659112911,,,,,,,0.0006710830911548761,0.3509764566740002,0.0006710830911548761,0.0006710830911548761,0.0006710830911548761,0.0006710830911548761,0.6449970447790706,0.0006710830911548761,,,,,,
2024-07-10,Ynys Môn,Wales,pc,0.6449970447790446,Lean Plaid Cymru,0.2400728089743768,0.2903422943805262,0.01143437929902707,0.1036707092550522,0.01671255951077617,0.0,0.3293850479211338,0.008382200659107978,,,,,,,0.0007142916604043382,0.3507172052585301,0.0007142916604043382,0.0007142916604043382,0.0007142916604043382,0.0007142916604043382,0.6449970447790446,0.0007142916604043382,,,,,,
2024-07-11,Ynys Môn,Wales,pc,0.6449970447790159,Lean Plaid Cymru,0.2400728089749225,0.2903422943803039,0.01143437929901545,0.1036707092549854,0.0167125595107664,0.0,0.3293850479209034,0.008382200659102973,,,,,,,0.000678781941149111,0.3509302635740904,0.000678781941149111,0.000678781941149111,0.000678781941149111,0.000678781941149111,0.6449970447790159,0.000678781941149111,,,,,,
2024-07-12,Ynys Môn,Wales,lab,0.7162795363631664,Lean Labour,0.3990391317502236,0.3389995697440663,0.01331188320545148,0.1582038213656953,0.03118895207281934,0.0,0.05125213524006752,0.008004506621676474,,,,,,,0.7162795363631664,0.2548675351313976,0.00480882141757354,0.00480882141757354,0.00480882141757354,0.00480882141757354,0.00480882141757354,0.00480882141757354,,,,,,
2024-07-13,Ynys Môn,Wales,lab,0.7162795363817431,Lean Labour,0.3990391317567538,0.3389995697448389,0.01331188320547843,0.158203821367445,0.03118895207333006,0.0,0.05125213523052344,0.008004506621630311,,,,,,,0.7162795363817431,0.2558135327705592,0.004651155141282896,0.004651155141282896,0.004651155141282896,0.004651155141282896,0.004651155141282896,0.004651155141282896,,,,,,
2024-07-14,Ynys Môn,Wales,lab,0.7162795364005001,Lean Labour,0.3990391317633485,0.3389995697456202,0.01331188320550564,0.1582038213692119,0.03118895207384593,0.0,0.05125213522088401,0.00800450662158367,,,,,,,0.7162795364005001,0.2548675350978606,0.004808821416940766,0.004808821416940766,0.004808821416940766,0.004808821416940766,0.004808821416940766,0.004808821416940766,,,,,,
