run_date,name,region,projected_winner,win_prob,rating,lab_proj_vote_share,con_proj_vote_share,ld_proj_vote_share,reform_proj_vote_share,green_proj_vote_share,snp_proj_vote_share,pc_proj_vote_share,oth_proj_vote_share,ni_dup_proj_vote_share,ni_sf_proj_vote_share,ni_alliance_proj_vote_share,ni_sdlp_proj_vote_share,ni_uup_proj_vote_share,ni_tuv_proj_vote_share,lab_win_pct,con_win_pct,ld_win_pct,reform_win_pct,green_win_pct,snp_win_pct,pc_win_pct,oth_win_pct,ni_dup_win_pct,ni_sf_win_pct,ni_alliance_win_pct,ni_sdlp_win_pct,ni_uup_win_pct,ni_tuv_win_pct
2024-07-05,Woking,England,ld,0.9744297083290131,Safe Liberal Democrat,0.1109476915027645,0.2707176954334368,0.4754921789931633,0.09585502710377095,0.04268747654275942,0.0,0.0,0.004299930424104947,,,,,,,0.003652898810141172,0.003652898810141172,0.9744297083290131,0.003652898810141172,0.003652898810141172,0.003652898810141172,0.003652898810141172,0.003652898810141172,,,,,,
2024-07-06,Woking,England,ld,0.9744297083289245,Safe Liberal Democrat,0.1109476915030404,0.2707176954333779,0.4754921789929481,0.09585502710377165,0.0426874765427573,0.0,0.0,0.004299930424104681,,,,,,,0.003652898810153829,0.003652898810153829,0.9744297083289245,0.003652898810153829,0.003652898810153829,0.003652898810153829,0.003652898810153829,0.003652898810153829,,,,,,
2024-07-07,Woking,England,ld,0.9744297083288346,Safe Liberal Democrat,0.1109476915033194,0.2707176954333186,0.4754921789927304,0.09585502710377217,0.04268747654275509,0.0,0.0,0.004299930424104402,,,,,,,0.003652898810166676,0.003652898810166676,0.9744297083288346,0.003652898810166676,0.003652898810166676,0.003652898810166676,0.003652898810166676,0.003652898810166676,,,,,,
2024-07-08,Woking,England,ld,0.9744297083287448,Safe Liberal Democrat,0.110947691503601,0.270717695433258,0.4754921789925113,0.09585502710377276,0.04268747654275281,0.0,0.0,0.004299930424104129,,,,,,,0.003652898810179507,0.003652898810179507,0.9744297083287448,0.003652898810179507,0.003652898810179507,0.003652898810179507,0.003652898810179507,0.003652898810179507,,,,,,
2024-07-09,Woking,England,ld,0.9744297083286537,Safe Liberal Democrat,0.1109476915038856,0.2707176954331968,0.4754921789922896,0.09585502710377351,0.04268747654275053,0.0,0.0,0.004299930424103844,,,,,,,0.003652898810192512,0.003652898810192512,0.9744297083286537,0.003652898810192512,0.003652898810192512,0.003652898810192512,0.003652898810192512,0.003652898810192512,,,,,,
2024-07-10,Woking,England,ld,0.9744297083285615,Safe Liberal Democrat,0.1109476915041729,0.2707176954331353,0.4754921789920656,0.09585502710377444,0.0426874765427482,0.0,0.0,0.004299930424103577,,,,,,,0.003652898810205692,0.003652898810205692,0.9744297083285615,0.003652898810205692,0.003652898810205692,0.003652898810205692,0.003652898810205692,0.003652898810205692,,,,,,
2024-07-11,Woking,England,ld,0.9744297083284682,Safe Liberal Democrat,0.1109476915044632,0.2707176954330733,0.4754921789918392,0.09585502710377505,0.04268747654274595,0.0,0.0,0.004299930424103294,,,,,,,0.003652898810219015,0.003652898810219015,0.9744297083284682,0.003652898810219015,0.003652898810219015,0.003652898810219015,0.003652898810219015,0.003652898810219015,,,,,,
2024-07-12,Woking,England,ld,0.9615241433719449,Safe Liberal Democrat,0.1419711948328456,0.2469272788491732,0.4326297039741126,0.1130955295602477,0.06217170324693653,0.0,0.0,0.003204589536684426,,,,,,,0.005496550946865293,0.005496550946865293,0.9615241433719449,0.005496550946865293,0.005496550946865293,0.005496550946865293,0.005496550946865293,0.005496550946865293,,,,,,
2024-07-13,Woking,England,ld,0.9615241433713259,Safe Liberal Democrat,0.1419711948342494,0.246927278848275,0.432629703972436,0.1130955295608087,0.06217170324758405,0.0,0.0,0.003204589536646849,,,,,,,0.00549655094695373,0.00549655094695373,0.9615241433713259,0.00549655094695373,0.00549655094695373,0.00549655094695373,0.00549655094695373,0.00549655094695373,,,,,,
2024-07-14,Woking,England,ld,0.9615241433707007,Safe Liberal Democrat,0.1419711948356669,0.2469272788473681,0.432629703970743,0.1130955295613749,0.0621717032482382,0.0,0.0,0.003204589536608887,,,,,,,0.00549655094704304,0.00549655094704304,0.9615241433707007,0.00549655094704304,0.00549655094704304,0.00549655094704304,0.00549655094704304,0.00549655094704304,,,,,,
